"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Traf1",1.6458985913803e-24,1.05262801698003,0.474,0.215,4.13597857027954e-20,"Traf1"
"Xpo1",3.32428631248754e-24,1.31049666466588,0.269,0.073,8.35359907464993e-20,"Xpo1"
"Klre1",3.81473056855259e-24,0.801005323448813,0.462,0.206,9.5860364457158e-20,"Klre1"
"Abracl",3.98573133663627e-24,0.648988746059012,0.707,0.384,1.00157442758333e-19,"Abracl"
"Casp3",4.44339879240497e-24,2.4190892296092,0.187,0.031,1.11658168254344e-19,"Casp3"
"Rps4x",4.81362722217251e-24,-0.334062832987183,1,1,1.20961638465973e-19,"Rps4x"
"Apobec3",1.08485081600958e-23,0.794441104252453,0.589,0.293,2.72612161555047e-19,"Apobec3"
"Utrn",1.10137456563072e-23,0.918496440206863,0.49,0.218,2.76764414597343e-19,"Utrn"
"Ndufv3",1.54159447463964e-23,-0.766862016534218,0.526,0.658,3.87387275532195e-19,"Ndufv3"
"B4galt5",1.77961706520881e-23,1.39537666469091,0.208,0.041,4.47199972316321e-19,"B4galt5"
"Rps12",2.03020959333748e-23,-0.315229064231039,1,1,5.10171368709776e-19,"Rps12"
"Tent5a",2.29030907845769e-23,1.24525112049195,0.313,0.105,5.75531768325634e-19,"Tent5a"
"Bsg",2.53485953375825e-23,-0.688963918592879,0.56,0.717,6.3698485223811e-19,"Bsg"
"1700025G04Rik",2.67002134566859e-23,1.19558728804117,0.289,0.088,6.70949663953061e-19,"1700025G04Rik"
"Gimap4",2.683547559924e-23,0.668956348972988,0.761,0.508,6.74348666333302e-19,"Gimap4"
"Atp1b3",2.76376321913356e-23,0.656553105883415,0.584,0.279,6.94506059336073e-19,"Atp1b3"
"Cd2",3.06582452727254e-23,0.916934677299129,0.518,0.257,7.70411045458317e-19,"Cd2"
"Mctp2",3.19288924202251e-23,2.12039093662688,0.198,0.038,8.02341137627837e-19,"Mctp2"
"Ddx24",3.3163444558243e-23,0.696638551005487,0.638,0.316,8.33364198304087e-19,"Ddx24"
"Tes",3.41599520295532e-23,0.834734718675475,0.466,0.199,8.58405434550643e-19,"Tes"
"Ifng",4.46034676806581e-23,2.19088309121796,0.26,0.078,1.12084053934726e-18,"Ifng"
"Egr1",4.46810240117246e-23,-0.750299989920974,0.337,0.543,1.12278945239063e-18,"Egr1"
"Msn",4.66382981969137e-23,0.556323351949982,0.847,0.544,1.17197379539024e-18,"Msn"
"Rps7",4.72218416914393e-23,-0.316830829692571,0.999,1,1.18663765986418e-18,"Rps7"
"Ctsw",6.23333176719794e-23,0.696715832861952,0.71,0.454,1.56637393977917e-18,"Ctsw"
"Fyn",7.95963372831897e-23,0.740324816641881,0.528,0.241,2.00017635958927e-18,"Fyn"
"Clic4",8.42214894323161e-23,1.56119706303635,0.209,0.044,2.11640180794467e-18,"Clic4"
"Cntrl",9.09047949750553e-23,0.843472327268205,0.47,0.204,2.28434659292817e-18,"Cntrl"
"Tmem128",9.23748085361482e-23,0.767547432132052,0.389,0.143,2.32128656370487e-18,"Tmem128"
"B3gnt2",9.67782474274905e-23,0.925159475900594,0.347,0.121,2.43194057960541e-18,"B3gnt2"
"Tgfb1",1.09182152286049e-22,0.970150800844032,0.514,0.253,2.74363830479612e-18,"Tgfb1"
"Znfx1",1.16148187506471e-22,2.50618351302693,0.161,0.021,2.91868780385011e-18,"Znfx1"
"Irf1",1.23149962668526e-22,0.865317107055899,0.398,0.157,3.09463541189738e-18,"Irf1"
"Olfm1",1.32134285155956e-22,-1.2293627424236,0.117,0.3,3.32040245168403e-18,"Olfm1"
"Atp5j2",1.57330547371218e-22,-0.600963003460711,0.764,0.863,3.95355932489133e-18,"Atp5j2"
"Tut7",2.02681099428588e-22,0.609274056216116,0.528,0.235,5.09317334754098e-18,"Tut7"
"Tsc22d1",2.52506762247414e-22,-1.16111217887,0.169,0.358,6.34524242851526e-18,"Tsc22d1"
"U2af1",3.24634904813146e-22,0.693576416363094,0.456,0.188,8.15775052304954e-18,"U2af1"
"Fos",3.33130776770388e-22,-0.636327839776666,0.706,0.91,8.37124328946307e-18,"Fos"
"Satb1",4.33605615143212e-22,0.820518723014233,0.616,0.336,1.08960755029338e-17,"Satb1"
"Ncf4",6.15724001186083e-22,1.29444607976239,0.269,0.082,1.54725284258051e-17,"Ncf4"
"Zcchc2",7.22080539050496e-22,1.52806780599689,0.22,0.053,1.81451618657999e-17,"Zcchc2"
"N4bp1",8.90951184559568e-22,0.774865109082345,0.308,0.1,2.23887123167974e-17,"N4bp1"
"Pmepa1",1.00882974629532e-21,1.04866430958282,0.37,0.147,2.53508826946552e-17,"Pmepa1"
"mt-Cytb",1.06204206781038e-21,-0.332166635025801,0.994,1,2.66880551220071e-17,"mt-Cytb"
"Rps13",1.06758859439546e-21,-0.292880788272686,1,1,2.68274337885636e-17,"Rps13"
"Vps54",1.2253631819805e-21,1.41911933665417,0.235,0.062,3.07921513999879e-17,"Vps54"
"Rack1",1.38205732056775e-21,-0.352305470105457,0.996,1,3.47297184085471e-17,"Rack1"
"Rab8a",1.55362211273696e-21,0.571494822923098,0.545,0.246,3.9040970070967e-17,"Rab8a"
"Slfn9",1.97386239787429e-21,2.18759509759859,0.162,0.025,4.96011881961831e-17,"Slfn9"
"Gpr171",1.98685496793432e-21,0.962423385556747,0.443,0.198,4.99276784892216e-17,"Gpr171"
"Dennd4a",2.5852906033869e-21,0.645378873023261,0.662,0.367,6.49657675725094e-17,"Dennd4a"
"Rps25",2.59130916704261e-21,-0.38047993695097,0.994,1,6.51170080586137e-17,"Rps25"
"Ugcg",2.99739300824884e-21,0.709741838469892,0.591,0.316,7.53214889042852e-17,"Ugcg"
"Pdlim2",3.28552883507579e-21,1.21719034058255,0.221,0.054,8.25620540966196e-17,"Pdlim2"
"Trip12",3.45908195090672e-21,0.69536032468702,0.401,0.157,8.69232703443349e-17,"Trip12"
"Atp5mpl",3.91530269312755e-21,-0.813784410315615,0.589,0.665,9.83876413756022e-17,"Atp5mpl"
"Ccnd2",4.62918795863342e-21,0.674353076259028,0.786,0.551,1.16326864212499e-16,"Ccnd2"
"Cemip2",4.7561362989616e-21,1.52071618737902,0.207,0.048,1.19516949056606e-16,"Cemip2"
"Sytl3",4.76417566097479e-21,1.09643059600065,0.333,0.125,1.19718970184635e-16,"Sytl3"
"Cox7c",5.04160733979448e-21,-0.524054540446621,0.9,0.967,1.26690550841695e-16,"Cox7c"
"Hmgn2",5.3143225136765e-21,0.907941823741206,0.321,0.112,1.33543610446177e-16,"Hmgn2"
"Il2rb",6.77346227992579e-21,0.614941264965299,0.772,0.506,1.70210333632255e-16,"Il2rb"
"Naa20",6.83215335532442e-21,1.06720991573933,0.288,0.095,1.71685181665947e-16,"Naa20"
"Lman2",7.9167810615612e-21,0.674403673944553,0.404,0.161,1.98940791295971e-16,"Lman2"
"Rnf10",9.02005519704233e-21,0.84559705788649,0.311,0.106,2.26664967046477e-16,"Rnf10"
"Nfkbiz",9.14722188010008e-21,0.766564486667516,0.411,0.179,2.29860538625035e-16,"Nfkbiz"
"Fyb",9.69855097262949e-21,0.656789537932604,0.705,0.402,2.43714887391206e-16,"Fyb"
"Il10ra",1.34750396529411e-20,1.66849471172653,0.186,0.038,3.38614271438756e-16,"Il10ra"
"Mvb12a",1.69637300901089e-20,0.956584189289687,0.3,0.101,4.26281573434347e-16,"Mvb12a"
"Pstpip1",1.74742299366599e-20,0.959811983674559,0.304,0.106,4.39109924078326e-16,"Pstpip1"
"Zc3hav1",1.89613431480612e-20,0.722669655762462,0.534,0.257,4.7647959196763e-16,"Zc3hav1"
"Cd53",1.97594533500178e-20,0.73578714672397,0.667,0.375,4.96535303232598e-16,"Cd53"
"Wipf1",2.17274381588697e-20,0.800928832929192,0.405,0.169,5.45988793494237e-16,"Wipf1"
"Psmc3",2.27529403817704e-20,0.522394894338827,0.453,0.192,5.71758638853508e-16,"Psmc3"
"Prf1",2.44054446516603e-20,1.09796819991692,0.406,0.198,6.13284418651573e-16,"Prf1"
"Tmem59",2.57701271634007e-20,-0.709127116178492,0.629,0.727,6.47577525489096e-16,"Tmem59"
"Cblb",3.18433969940615e-20,0.775814504719124,0.38,0.151,8.00192723063772e-16,"Cblb"
"Crybg1",3.80272449882508e-20,1.34580400464401,0.202,0.048,9.55586639309754e-16,"Crybg1"
"Baz1a",3.95905326472648e-20,0.70320699515622,0.389,0.155,9.94870494893118e-16,"Baz1a"
"Gpr174",4.00801598529726e-20,1.34892623288726,0.205,0.049,1.00717433694535e-15,"Gpr174"
"Snrpg",4.06180385894071e-20,-0.66260781394271,0.782,0.769,1.02069069171321e-15,"Snrpg"
"Stom",5.15182713983426e-20,-1.31417527627812,0.111,0.279,1.29460264196895e-15,"Stom"
"Inpp1",5.45676827084893e-20,1.24672866619555,0.216,0.056,1.37123129878163e-15,"Inpp1"
"Il18rap",5.47533826315828e-20,0.858402078882589,0.333,0.129,1.37589775214904e-15,"Il18rap"
"Spata13",5.71361113952934e-20,0.841723809578067,0.299,0.103,1.43577334325233e-15,"Spata13"
"Ndufa4",6.75730726646116e-20,-0.58194157279557,0.852,0.954,1.69804374298902e-15,"Ndufa4"
"Serpina3g",6.86576867604714e-20,1.16461971725937,0.301,0.111,1.72529901060389e-15,"Serpina3g"
"Slc3a2",7.17132723688501e-20,0.551386340053688,0.557,0.268,1.80208282135684e-15,"Slc3a2"
"Rpl12",7.34777548653026e-20,-0.318208784812932,0.998,1,1.84642250201019e-15,"Rpl12"
"Dgkz",7.58499424174486e-20,1.11036620607791,0.259,0.08,1.90603320300807e-15,"Dgkz"
"Trim26",7.65058260485601e-20,0.901379267374803,0.287,0.095,1.92251490277427e-15,"Trim26"
"Gm47283",8.90512261100259e-20,0.707673347528068,0.321,0.115,2.23776826091884e-15,"Gm47283"
"Bcl2l11",1.18028490421398e-19,0.918516136000192,0.463,0.227,2.9659379357993e-15,"Bcl2l11"
"Klra7",1.27777483756592e-19,1.17075877973388,0.292,0.11,3.2109203893194e-15,"Klra7"
"Tbc1d1",1.29262284742645e-19,0.87251513894382,0.291,0.098,3.24823195329792e-15,"Tbc1d1"
"Cep350",1.46439792406075e-19,0.699340106396724,0.371,0.148,3.67988554337226e-15,"Cep350"
"Tor1aip2",1.82792193417877e-19,1.17261357781296,0.214,0.057,4.59338502839783e-15,"Tor1aip2"
"Sin3b",1.92074835274596e-19,0.485259764919623,0.476,0.206,4.82664853561532e-15,"Sin3b"
"Sipa1l1",2.2211772942075e-19,0.878956730175226,0.314,0.114,5.58159642261403e-15,"Sipa1l1"
"Pecam1",2.42561228521362e-19,1.24622229112096,0.24,0.073,6.0953211115133e-15,"Pecam1"
"Mcm6",2.43258761875166e-19,1.3972323678799,0.226,0.066,6.11284942716105e-15,"Mcm6"
"Cysltr2",2.5771999770628e-19,1.33140191623856,0.201,0.049,6.47624582236111e-15,"Cysltr2"
"Hif1a",2.70498000346356e-19,0.810240879190563,0.372,0.155,6.79734425070358e-15,"Hif1a"
"Usp9x",2.9190089820387e-19,0.656904099994713,0.326,0.119,7.33517767096505e-15,"Usp9x"
"Arhgap26",2.99852649499656e-19,1.3162494403492,0.198,0.048,7.53499722927685e-15,"Arhgap26"
"Psma4",3.45675370306895e-19,0.444209421980742,0.575,0.274,8.68647638044196e-15,"Psma4"
"Icam1",4.48778222307038e-19,1.12733915789669,0.295,0.109,1.12773479483535e-14,"Icam1"
"Baz1b",4.72972044952441e-19,0.610637102392439,0.375,0.152,1.18853145176099e-14,"Baz1b"
"Atp6v0c",4.89821329378631e-19,-0.463835080194906,0.65,0.801,1.23087201859556e-14,"Atp6v0c"
"Aftph",5.02830168431799e-19,1.05700837565934,0.27,0.091,1.26356193025227e-14,"Aftph"
"Lamp2",5.05184068984516e-19,0.968287670689769,0.222,0.062,1.26947704695119e-14,"Lamp2"
"Son",5.30775313903842e-19,-0.475959893252096,0.842,0.925,1.33378528630896e-14,"Son"
"Ghitm",5.36780256585173e-19,0.547726931429149,0.418,0.177,1.34887510677288e-14,"Ghitm"
"H3f3a",5.64715533180653e-19,-0.409146200510102,0.978,0.999,1.41907366332966e-14,"H3f3a"
"Atp5md",6.18767647856712e-19,-0.828820613562676,0.612,0.67,1.55490122229913e-14,"Atp5md"
"Atp5e",6.71134203220911e-19,-0.449823057026477,0.911,0.985,1.68649313927383e-14,"Atp5e"
"Plek",6.75275863449321e-19,0.663159197646279,0.38,0.162,1.6969007172618e-14,"Plek"
"Rnf138",6.8924521565759e-19,0.834482505661073,0.341,0.135,1.73200430242596e-14,"Rnf138"
"S100a11",8.7651489797006e-19,-0.781200891624851,0.767,0.771,2.20259428710896e-14,"S100a11"
"Ccnl2",8.93557569409149e-19,0.689695245158871,0.346,0.133,2.24542081616825e-14,"Ccnl2"
"Gimap9",9.09281735637072e-19,0.788190295020815,0.405,0.182,2.2849340734824e-14,"Gimap9"
"Anxa6",9.47087576775529e-19,0.585300342869243,0.493,0.23,2.37993637167923e-14,"Anxa6"
"Zfc3h1",9.49039794126334e-19,1.22945908442848,0.206,0.054,2.38484209866006e-14,"Zfc3h1"
"Fth1",9.65223064905688e-19,-0.391955765872532,0.998,0.999,2.4255090398015e-14,"Fth1"
"Tap2",9.97191847918173e-19,0.610073524837055,0.4,0.169,2.50584339463358e-14,"Tap2"
"Tomm7",1.06058063154946e-18,-0.696648162571027,0.647,0.701,2.66513306902063e-14,"Tomm7"
"Gbp8",1.37405978688797e-18,1.4809783692742,0.197,0.051,3.45287483847078e-14,"Gbp8"
"Pld3",1.47534917293686e-18,0.847802188834598,0.288,0.101,3.70740493667303e-14,"Pld3"
"Cpne3",1.84305058778837e-18,0.866658767896639,0.273,0.094,4.63140182205339e-14,"Cpne3"
"Plekha2",1.8717632860824e-18,0.995881341186859,0.266,0.09,4.70355396159646e-14,"Plekha2"
"Eif4e2",1.89545869411113e-18,0.59967737702789,0.399,0.166,4.76309815243186e-14,"Eif4e2"
"Ndufb1-ps",1.90813387358237e-18,-0.554317613579316,0.638,0.74,4.79494961092513e-14,"Ndufb1-ps"
"Ldhb",2.58383873025263e-18,-1.24657901538671,0.128,0.287,6.49292834525182e-14,"Ldhb"
"Glipr2",2.58451253926977e-18,0.955030120348217,0.253,0.083,6.49462155993101e-14,"Glipr2"
"Rab5if",3.05525529468288e-18,0.494730638038086,0.407,0.172,7.6775510300086e-14,"Rab5if"
"Rpl14",3.07746698013484e-18,-0.324298708430264,0.994,1,7.73336677438083e-14,"Rpl14"
"Ostf1",3.13490493401111e-18,0.458028561818904,0.665,0.356,7.87770260867652e-14,"Ostf1"
"Sidt1",3.25572300270023e-18,1.63188160809531,0.174,0.04,8.1813063334854e-14,"Sidt1"
"Arpc1b",3.26513827927943e-18,0.425059048388668,0.85,0.593,8.20496598200127e-14,"Arpc1b"
"Tmbim4",4.00596741911173e-18,0.632266011188423,0.325,0.125,1.00665955274859e-13,"Tmbim4"
"Rpl6",4.53931593295504e-18,-0.300813101773525,0.996,1,1.14068470079227e-13,"Rpl6"
"AI662270",4.88817550725207e-18,0.714882136281106,0.393,0.172,1.22834962321737e-13,"AI662270"
"Cdk13",5.67269663633301e-18,0.697447598686462,0.337,0.131,1.42549193774412e-13,"Cdk13"
"Abcb1a",5.80907985463689e-18,1.64165276284226,0.152,0.028,1.4597636766717e-13,"Abcb1a"
"Uqcr11",5.83985063004e-18,-0.78658862429318,0.476,0.583,1.46749606482275e-13,"Uqcr11"
"Gm10076",6.41840799502622e-18,-0.362446837823311,0.829,0.905,1.61288174507014e-13,"Gm10076"
"Ripk1",6.75056372966828e-18,1.0801635553002,0.235,0.074,1.69634915962834e-13,"Ripk1"
"Sec61a1",7.02853198193739e-18,0.833686642162004,0.268,0.091,1.76619980174105e-13,"Sec61a1"
"Pttg1",7.44612548944622e-18,0.895327280676788,0.278,0.099,1.87113687424294e-13,"Pttg1"
"Slc38a2",7.84299780067328e-18,0.525908636199572,0.656,0.368,1.97086691733119e-13,"Slc38a2"
"Rpl13",8.78968775151044e-18,-0.260379635090292,1,1,2.20876063507706e-13,"Rpl13"
"Rpl35",8.89407912763078e-18,-0.368800798353219,0.927,0.986,2.23499314398234e-13,"Rpl35"
"Kif5b",9.05727517151811e-18,-0.53910396031363,0.652,0.79,2.27600267785079e-13,"Kif5b"
"Ube2a",9.12714899752844e-18,0.660208570627511,0.329,0.127,2.29356127158892e-13,"Ube2a"
"Rpl28",9.44373799148817e-18,-0.327067127089851,1,1,2.37311691988106e-13,"Rpl28"
"Ddx5",9.62559509317493e-18,-0.423692480866376,0.989,0.994,2.41881579096393e-13,"Ddx5"
"Eif6",9.80791983492696e-18,0.530131647972639,0.379,0.158,2.4646321753188e-13,"Eif6"
"Tcof1",1.12010098706817e-17,0.838462462960923,0.324,0.131,2.81470177040362e-13,"Tcof1"
"Celf2",1.33023927747972e-17,0.533119128741309,0.647,0.351,3.34275828037878e-13,"Celf2"
"Cflar",1.4464998517716e-17,0.783028036060369,0.306,0.119,3.63490947751685e-13,"Cflar"
"Atxn7l3b",1.70750814510261e-17,-0.613359192078797,0.519,0.643,4.29079721782834e-13,"Atxn7l3b"
"AA467197",1.74792763576958e-17,2.7966241295633,0.165,0.04,4.39236735592538e-13,"AA467197"
"Hcls1",1.98764430484595e-17,0.619904609277501,0.464,0.221,4.99475137364739e-13,"Hcls1"
"Lilr4b",2.00905412862588e-17,1.47006737172468,0.174,0.042,5.04855211982397e-13,"Lilr4b"
"Mitd1",2.0424521989479e-17,0.894233527820768,0.283,0.104,5.13247813073619e-13,"Mitd1"
"Ywhae",2.09910732178813e-17,-0.46273007473502,0.605,0.758,5.27484678892138e-13,"Ywhae"
"Ndufa2",2.14015545853795e-17,-0.597914841001244,0.674,0.737,5.37799665176002e-13,"Ndufa2"
"Tasor2",2.20505281240271e-17,1.02524547117021,0.244,0.082,5.54107721228677e-13,"Tasor2"
"H2-M3",2.27606140474974e-17,0.94692346464731,0.268,0.096,5.71951470399562e-13,"H2-M3"
"Arhgap30",2.28119164309873e-17,0.602123141367313,0.516,0.258,5.7324064799428e-13,"Arhgap30"
"Notch1",2.466946767757e-17,1.12620163566204,0.209,0.062,6.19919053269656e-13,"Notch1"
"Il12rb2",2.63426086928677e-17,1.06323359788123,0.209,0.061,6.61963413843073e-13,"Il12rb2"
"Kmt2a",2.71139823093548e-17,0.524630402987483,0.585,0.3,6.81347261451778e-13,"Kmt2a"
"Ranbp2",2.85260606005956e-17,0.603592069065106,0.419,0.188,7.16831376832366e-13,"Ranbp2"
"Gimap5",3.05189350679805e-17,0.593652402330457,0.569,0.308,7.66910319323282e-13,"Gimap5"
"Tbx21",3.31634903451382e-17,0.970584766212003,0.229,0.073,8.33365348882978e-13,"Tbx21"
"Coro1a",3.38335958502006e-17,0.456796237751308,0.888,0.71,8.50204430119692e-13,"Coro1a"
"Svbp",3.46637242980794e-17,0.746678457042186,0.336,0.137,8.71064727886437e-13,"Svbp"
"Cnn2",3.50630759130275e-17,0.502448749627859,0.601,0.315,8.81100034618468e-13,"Cnn2"
"Cmtr1",3.54641739555329e-17,1.21850556362431,0.199,0.056,8.91179227328586e-13,"Cmtr1"
"Cox8a",3.95736709345916e-17,-0.43130543135107,0.969,0.988,9.94446776915352e-13,"Cox8a"
"Capzb",4.02408983051117e-17,0.427555421632327,0.718,0.404,1.01121353350915e-12,"Capzb"
"Gimap8",4.10644676238251e-17,0.547116688112596,0.413,0.183,1.0319090069191e-12,"Gimap8"
"Ncam1",4.18464104675961e-17,-1.28973770537333,0.1,0.246,1.05155844864022e-12,"Ncam1"
"Ptpn1",4.34393380258006e-17,0.571368168116696,0.44,0.203,1.09158712525034e-12,"Ptpn1"
"Ssh2",4.49916970900902e-17,0.584800121751909,0.543,0.278,1.13059635617688e-12,"Ssh2"
"Hnrnpul2",4.6316980272741e-17,0.367756778996014,0.449,0.203,1.16389939727371e-12,"Hnrnpul2"
"Pdcd10",4.63592097419673e-17,0.517509055158539,0.557,0.279,1.1649605816059e-12,"Pdcd10"
"Lat2",4.85185672072597e-17,0.902803897478297,0.274,0.101,1.21922307535123e-12,"Lat2"
"Hnrnpdl",5.19734774630383e-17,0.395521437384985,0.509,0.242,1.30604151516869e-12,"Hnrnpdl"
"Pcna",5.84124364807628e-17,0.803414091915436,0.319,0.129,1.46784611632509e-12,"Pcna"
"Arid5a",5.95197421535834e-17,0.706170357128706,0.385,0.171,1.4956716005774e-12,"Arid5a"
"Xiap",6.48748107462555e-17,0.591054893145786,0.289,0.106,1.63023911924265e-12,"Xiap"
"Safb",7.01419817223827e-17,0.645998335784823,0.329,0.132,1.76259785870176e-12,"Safb"
"Cap1",7.20318579718691e-17,0.501697871703525,0.523,0.256,1.8100885589751e-12,"Cap1"
"Jun",7.50180818947404e-17,-0.491504240385577,0.657,0.869,1.88512937993293e-12,"Jun"
"Psmd13",7.52439559668252e-17,0.449833398384804,0.366,0.153,1.89080536949035e-12,"Psmd13"
"A930024E05Rik",9.70805006897833e-17,0.814979062046473,0.245,0.083,2.43953590183356e-12,"A930024E05Rik"
"Atp5l",9.82710402032775e-17,-0.492568853267173,0.903,0.952,2.46945296926816e-12,"Atp5l"
"Ube2l3",9.83984345963432e-17,0.452987502471613,0.505,0.246,2.47265426297151e-12,"Ube2l3"
"Ormdl3",1.00884454760925e-16,1.49064496566229,0.166,0.04,2.53512546368728e-12,"Ormdl3"
"Dock2",1.02628453723875e-16,0.570530492633354,0.681,0.404,2.57895041362724e-12,"Dock2"
"Tmem243",1.19560010322206e-16,0.786508315076472,0.338,0.145,3.00442349938672e-12,"Tmem243"
"Ilrun",1.25414974081458e-16,0.824035565670134,0.262,0.094,3.15155288369297e-12,"Ilrun"
"1600014C10Rik",1.27023852107608e-16,1.61359917138572,0.162,0.038,3.19198237961208e-12,"1600014C10Rik"
"Asb13",1.29818644391015e-16,1.6577099503262,0.158,0.036,3.26221271490183e-12,"Asb13"
"Otulin",1.35202709286162e-16,0.755602830653778,0.341,0.145,3.39750888165196e-12,"Otulin"
"Rnaset2a",1.50287281531756e-16,0.898141832792215,0.239,0.08,3.77656909761149e-12,"Rnaset2a"
"Tpm4",1.57939357969427e-16,0.431110274187952,0.697,0.41,3.96885812641372e-12,"Tpm4"
"Ptbp3",1.6766184047355e-16,0.445805732103534,0.646,0.344,4.21317438925984e-12,"Ptbp3"
"Azi2",1.70273578900428e-16,0.609188287127162,0.313,0.124,4.27880476418887e-12,"Azi2"
"Arsb",1.75042418803046e-16,0.925266309541787,0.256,0.094,4.39864094210174e-12,"Arsb"
"Ddit3",1.85072487375523e-16,1.03618356706645,0.208,0.063,4.65068653525951e-12,"Ddit3"
"Crlf2",2.13801418230917e-16,0.652859539158388,0.322,0.13,5.37261583872471e-12,"Crlf2"
"Hat1",2.14812018578145e-16,1.27373257751667,0.178,0.047,5.39801121485021e-12,"Hat1"
"Samd3",2.35776970219373e-16,0.91281408694468,0.231,0.078,5.92483948464261e-12,"Samd3"
"Utp3",2.59960196496235e-16,0.594705163624054,0.33,0.135,6.5325397777539e-12,"Utp3"
"Bdp1",2.67836279168666e-16,0.70137123044347,0.308,0.124,6.73045785922941e-12,"Bdp1"
"Ssr1",2.73273123919547e-16,0.564537060118766,0.327,0.132,6.86708033097430e-12,"Ssr1"
"Relb",2.88319907965724e-16,1.13294918931935,0.191,0.054,7.24519096727067e-12,"Relb"
"Ankfy1",3.39895154594832e-16,1.07729242886957,0.163,0.038,8.54122533981353e-12,"Ankfy1"
"Hsd11b1",3.45340941989697e-16,0.791009286592673,0.32,0.137,8.6780725312591e-12,"Hsd11b1"
"Dync1li1",3.92759548228755e-16,1.05774672392958,0.198,0.058,9.86965468744039e-12,"Dync1li1"
"Lrrfip1",4.05334134380176e-16,0.517710720858904,0.6,0.324,1.01856414628394e-11,"Lrrfip1"
"Litaf",4.07868693083352e-16,0.620568740525294,0.275,0.103,1.02493323884915e-11,"Litaf"
"Sdhb",4.25683467833807e-16,0.504961101488548,0.431,0.2,1.06969998631957e-11,"Sdhb"
"Qrfp",4.27052222995929e-16,1.28140431695289,0.178,0.048,1.07313953116647e-11,"Qrfp"
"Jak2",4.79841907481346e-16,0.895978852146609,0.266,0.1,1.20579472930987e-11,"Jak2"
"Arpc4",5.16309912036136e-16,0.366150648930985,0.492,0.232,1.29743517795561e-11,"Arpc4"
"Spn",5.22465637596435e-16,0.674426484295855,0.401,0.192,1.31290390071608e-11,"Spn"
"Xrn1",5.9741390485938e-16,0.609406179617971,0.339,0.143,1.50124140152114e-11,"Xrn1"
"Ezh2",5.97954063723791e-16,1.17727631980215,0.192,0.057,1.50259876673152e-11,"Ezh2"
"Nosip",6.04189819670924e-16,0.902715990721718,0.204,0.062,1.51826859785106e-11,"Nosip"
"Nlrc5",6.08407389302213e-16,1.13378995596805,0.181,0.049,1.52886692857753e-11,"Nlrc5"
"Klhl6",6.10381777905299e-16,0.873695032792507,0.266,0.101,1.53382836969823e-11,"Klhl6"
"Esyt1",6.6600856163214e-16,0.515553339716404,0.406,0.184,1.67361291452541e-11,"Esyt1"
"Arfgef1",6.66367007719203e-16,0.498299320374504,0.328,0.132,1.67451365369759e-11,"Arfgef1"
"Sertad1",6.7417305762574e-16,0.870738384204423,0.215,0.069,1.69412947650772e-11,"Sertad1"
"Thrap3",7.16613012870007e-16,0.396486849893722,0.595,0.31,1.80077684004104e-11,"Thrap3"
"Ptpn22",7.28896258230194e-16,0.478008197151137,0.642,0.371,1.83164340730666e-11,"Ptpn22"
"Nasp",7.4823172594787e-16,0.626843227109172,0.31,0.125,1.8802315041344e-11,"Nasp"
"Ebp",8.27807879391242e-16,0.529691979274034,0.295,0.115,2.08019842012225e-11,"Ebp"
"Slco3a1",9.31362563936633e-16,1.02020237903189,0.258,0.098,2.34042098691636e-11,"Slco3a1"
